,0
0,0.2382339757956074
1,0.23711340206185566
2,0.2577319587628866
3,0.257283729269386
4,0.25459435230838184
5,0.2483191393993725
6,0.266024204392649
7,0.2758852532496638
8,0.2552666965486328
9,0.26535186015239803
10,0.2514567458538772
11,0.28148812191842215
12,0.2743164500224114
13,0.2716270730614074
14,0.2678171223666517
15,0.2794710891976692
16,0.2749887942626625
17,0.29157328552218725
18,0.2996414164051994
19,0.2911250560286866
20,0.27297176154190944
21,0.25862841774988793
22,0.2575078440161362
23,0.2415956969968624
24,0.23263110712684892
25,0.18668758404303004
26,0.18511878081577765
27,0.20192738682205286
28,0.18780815777678178
29,0.191393993724787
30,0.1837740923352757
31,0.1754818467055132
32,0.17817122366651722
33,0.19206633796503808
34,0.19004930524428515
35,0.20170327207530253
36,0.207306140744061
37,0.20909905871806372
38,0.19789332138054688
39,0.19229045271178852
40,0.1972209771402958
41,0.19520394441954275
42,0.19744509188704612
43,0.20080681308830112
44,0.19878978036754819
45,0.19766920663379645
46,0.1904975347377858
47,0.18287763334827428
48,0.18870461676378308
49,0.20416853428955622
50,0.20103092783505155
51,0.22613177947108914
52,0.2333034513670999
53,0.24473330345136707
54,0.2617660242043927
55,0.2483191393993725
56,0.25616315553563423
57,0.2590766472433886
58,0.2593007619901389
59,0.23442402510085153
60,0.24069923800986098
61,0.24271627073061414
62,0.24137158225011207
63,0.2440609592111161
64,0.24473330345136707
65,0.23890632003585827
66,0.22523532048408784
67,0.2214253697893322
68,0.2214253697893322
69,0.20797848498431198
70,0.19520394441954275
71,0.204616763783057
72,0.20259973106230383
73,0.2115643209323173
74,0.20416853428955622
75,0.18646346929627972
76,0.17346481398476016
77,0.16270730614074397
78,0.1770506499327656
79,0.16943074854325407
80,0.17189601075750777
81,0.1705513222770057
82,0.18153294486777233
83,0.18108471537427168
84,0.17256835499775885
85,0.18242940385477363
86,0.18354997758852526
87,0.18915284625728362
88,0.1855670103092784
89,0.17525773195876287
90,0.16987897803675484
91,0.16248319139399375
92,0.16831017480950244
93,0.16898251904975342
94,0.17234424025100842
95,0.1763783056925145
96,0.17951591214701917
97,0.17279246974450907
98,0.16651725683549984
99,0.16606902734199908
100,0.14926042133572387
101,0.16920663379650386
102,0.17144778126400723
103,0.1788435679067683
104,0.1822052891080233
105,0.18444643657552667
106,0.1904975347377858
107,0.19273868220528906
108,0.1788435679067683
109,0.17951591214701917
110,0.18153294486777233
111,0.17324069923800994
112,0.17368892873151048
113,0.18265351860152396
114,0.1837740923352757
115,0.18018825638727026
116,0.1804123711340206
117,0.1797400268937696
118,0.1754818467055132
119,0.20327207530255492
120,0.21246077991931872
121,0.23128641864634686
122,0.22792469744509186
123,0.21918422232182883
124,0.22209771402958306
125,0.21873599282832806
126,0.23195876288659795
127,0.22613177947108914
128,0.22456297624383686
129,0.22590766472433893
130,0.21447781264007165
131,0.24562976243836837
132,0.23980277902285968
133,0.2474226804123711
134,0.23957866427610935
135,0.22545943523083817
136,0.22501120573733752
137,0.21806364858807709
138,0.2097714029583146
139,0.2048408785298072
140,0.19744509188704612
141,0.19027341999103536
142,0.188032272523532
143,0.17839533841326755
144,0.1898251904975347
145,0.18780815777678178
146,0.19610040340654417
147,0.20013446884805025
148,0.18623935454952928
149,0.18870461676378308
150,0.21537427162707296
151,0.22770058269834142
152,0.22613177947108914
153,0.23711340206185566
154,0.24607799193186913
155,0.24114746750336163
156,0.24092335275661142
157,0.24025100851636033
158,0.207306140744061
159,0.2082025997310622
160,0.20103092783505155
161,0.21358135365307035
162,0.2256835499775885
163,0.23038995965934567
164,0.3068130883012102
165,0.30726131779471083
166,0.3236216943074854
167,0.29896907216494845
168,0.2958314657104438
169,0.2736441057821604
170,0.28395338413267596
171,0.288659793814433
172,0.27297176154190944
173,0.2700582698341551
174,0.2675930076199013
175,0.292693859255939
176,0.28978036754818465
177,0.2996414164051994
178,0.292021515015688
179,0.3068130883012102
180,0.31420887494397126
181,0.32339757956073517
182,0.321380546839982
183,0.29829672792469736
184,0.29224562976243834
185,0.288659793814433
186,0.25123263110712674
187,0.23442402510085153
188,0.2366651725683549
189,0.2113402061855671
190,0.22030479605558045
191,0.2290452711788435
192,0.24450918870461674
193,0.25862841774988793
194,0.25997310623039
195,0.2534737785746301
196,0.25123263110712674
197,0.24271627073061414
198,0.2415956969968624
199,0.22792469744509186
200,0.23554459883460327
201,0.22523532048408784
202,0.22792469744509186
203,0.2315105333930973
204,0.23688928731510533
205,0.23419991035410131
206,0.22926938592559393
207,0.2308381891528462
208,0.21515015688032274
209,0.2207530255490811
210,0.23218287763334816
211,0.2173913043478261
212,0.2216494845360824
213,0.23195876288659795
214,0.24137158225011207
215,0.25033617212012543
216,0.2440609592111161
217,0.2366651725683549
218,0.2366651725683549
219,0.22545943523083817
220,0.22613177947108914
221,0.21447781264007165
222,0.22971761541909458
223,0.23644105782160468
224,0.23128641864634686
225,0.2669206633796503
226,0.26714477812640064
227,0.2776781712236665
228,0.2803675481846705
229,0.2684894666069028
230,0.2902285970416853
231,0.29986553115194986
232,0.2893321380546839
233,0.25459435230838184
234,0.2642312864186463
235,0.27879874495741813
236,0.29560735096369334
237,0.3045719408337068
238,0.2770058269834154
239,0.2783505154639175
240,0.2584043030031376
241,0.25549081129538326
242,0.2525773195876288
243,0.2541461228148812
244,0.2519049753473778
245,0.2516808606006275
246,0.2581801882563873
247,0.262662483191394
248,0.2581801882563873
249,0.2458538771851188
250,0.24092335275661142
251,0.22277005826983415
252,0.22725235320484077
253,0.2333034513670999
254,0.23711340206185566
255,0.24137158225011207
256,0.24966382787987446
257,0.24047512326311077
258,0.24069923800986098
259,0.2449574181981175
260,0.24562976243836837
261,0.2575078440161362
262,0.27386822052891074
263,0.26445540116539673
264,0.2610936799641416
265,0.24697445091887044
266,0.2492155983863738
267,0.23845809054235761
268,0.23106230389959653
269,0.2357687135813536
270,0.2566113850291349
271,0.2543702375616315
272,0.2474226804123711
273,0.243388614970865
274,0.2424921559838637
275,0.243388614970865
276,0.23106230389959653
277,0.23599282832810403
278,0.2615419094576423
279,0.26288659793814434
280,0.2550425818018826
281,0.272075302554908
282,0.2716270730614074
283,0.27229941730165846
284,0.2619901389511429
285,0.24943971313312424
286,0.23397579560735088
287,0.2391304347826087
288,0.2375616315553563
289,0.22545943523083817
290,0.21940833706857904
291,0.18646346929627972
292,0.1898251904975347
293,0.20103092783505155
294,0.2005826983415509
295,0.20103092783505155
296,0.204616763783057
297,0.19834155087404753
298,0.1981174361272971
299,0.20618556701030927
300,0.20797848498431198
301,0.2164948453608247
302,0.21537427162707296
303,0.22344240251008513
304,0.22545943523083817
305,0.2039444195428059
306,0.20528910802330785
307,0.22882115643209316
308,0.23733751680860599
309,0.24518153294486772
310,0.2357687135813536
311,0.23397579560735088
312,0.2375616315553563
313,0.2315105333930973
314,0.2415956969968624
315,0.24069923800986098
316,0.24809502465262206
317,0.2519049753473778
318,0.26221425369789336
319,0.2543702375616315
320,0.2514567458538772
321,0.2492155983863738
322,0.25123263110712674
323,0.27319587628865977
324,0.2590766472433886
325,0.25056028686687587
326,0.23352756611385023
327,0.22299417301658447
328,0.21021963245181535
329,0.21918422232182883
330,0.2317346481398475
331,0.23554459883460327
332,0.24540564769161816
333,0.23532048408785294
334,0.24294038547736435
335,0.24361272971761544
336,0.2557149260421335
337,0.23890632003585827
338,0.23711340206185566
339,0.22792469744509186
340,0.22366651725683556
341,0.23935454952935903
342,0.23419991035410131
343,0.24966382787987446
344,0.27297176154190944
345,0.24966382787987446
346,0.25392200806813087
347,0.25280143433437924
348,0.24473330345136707
349,0.2474226804123711
350,0.25705961452263554
351,0.23397579560735088
352,0.23352756611385023
353,0.24226804123711337
354,0.23845809054235761
355,0.22949350067234414
356,0.21201255042581796
357,0.1996862393545495
358,0.20304796055580449
359,0.20775437023756166
360,0.20013446884805025
361,0.1931869116987897
362,0.21111609143881666
363,0.20685791125056036
364,0.21716718960107567
365,0.21873599282832806
366,0.21716718960107567
367,0.21940833706857904
368,0.2214253697893322
369,0.2624383684446436
370,0.26378305692514564
371,0.2523532048408785
372,0.25392200806813087
373,0.24607799193186913
374,0.22680412371134023
375,0.2131331241595696
376,0.210667861945316
377,0.2131331241595696
378,0.19991035410129981
379,0.1770506499327656
380,0.17615419094576418
381,0.1788435679067683
382,0.17682653518601515
383,0.18332586284177504
384,0.18780815777678178
385,0.16651725683549984
386,0.15732855221873593
387,0.1721201255042582
388,0.18242940385477363
389,0.18018825638727026
390,0.18780815777678178
391,0.19565217391304351
392,0.2005826983415509
393,0.20304796055580449
394,0.20125504258180188
395,0.194083370685791
396,0.1972209771402958
397,0.20304796055580449
398,0.20080681308830112
399,0.20685791125056036
400,0.2064096817570596
401,0.18937696100403406
402,0.19542805916629308
403,0.1904975347377858
404,0.17099955177050657
405,0.1555356342447332
406,0.15732855221873593
407,0.16069027341999104
408,0.14432989690721648
409,0.15643209323173463
410,0.15217391304347822
411,0.14231286418646344
412,0.1142985208426715
413,0.1185567010309278
414,0.11676378305692509
415,0.13312415956969964
416,0.13424473330345127
417,0.1393993724787091
418,0.14500224114746746
419,0.13984760197220975
420,0.1369341102644553
421,0.14813984760197213
422,0.13984760197220975
423,0.12057373375168084
424,0.13245181532944855
425,0.14746750336172126
426,0.15441506051098158
427,0.14993276557597485
428,0.14500224114746746
429,0.15934558493948897
430,0.1445540116539668
431,0.1402958314657104
432,0.14298520842671453
433,0.15307037203047963
434,0.15419094576423126
435,0.15912147019273865
436,0.15844912595248767
437,0.1629314208874944
438,0.17525773195876287
439,0.1562079784849843
440,0.16517256835499777
441,0.1712236665172568
442,0.17099955177050657
443,0.15643209323173463
444,0.15598386373823386
445,0.161362617660242
446,0.1546391752577319
447,0.16831017480950244
448,0.1712236665172568
449,0.1822052891080233
450,0.1770506499327656
451,0.18422232182877635
452,0.17615419094576418
453,0.16270730614074397
454,0.1571044374719856
455,0.13626176602420442
456,0.12259076647243389
457,0.1320035858359479
458,0.12707306140744062
459,0.1411922904527118
460,0.13962348722545942
461,0.13558942178395333
462,0.1243836844464366
463,0.054683998207081974
464,0.06678619453160012
465,0.06566562079784849
466,0.06140744060959208
467,0.06947557149260425
468,0.07597489914836392
469,0.056252801434334365
470,0.07261317794710892
471,0.09636934110264456
472,0.07866427610936794
473,0.07978484984311968
474,0.08202599731062304
475,0.09412819363514119
476,0.09457642312864184
477,0.09233527566113847
478,0.0959211116091438
479,0.10197220977140292
480,0.0916629314208875
481,0.10219632451815325
482,0.10242043926490357
483,0.09524876736889293
484,0.1001792917974002
485,0.09659345584939488
486,0.10959211116091433
487,0.10735096369341096
488,0.11272971761541911
489,0.12281488121918421
490,0.13088301210219627
491,0.12505602868668758
492,0.13626176602420442
493,0.13760645450470638
494,0.1436575526669654
495,0.14298520842671453
496,0.13290004482294943
497,0.14051994621246072
498,0.1436575526669654
499,0.14051994621246072
500,0.1436575526669654
501,0.16472433886149712
502,0.15643209323173463
503,0.15755266696548637
504,0.16248319139399375
505,0.1485880770954729
506,0.14769161810847148
507,0.14903630658897354
508,0.13805468399820703
509,0.1344688480502017
510,0.13043478260869562
511,0.13043478260869562
512,0.11362617660242041
513,0.10398924249215596
514,0.11721201255042585
515,0.10331689825190499
516,0.11317794710891976
517,0.11362617660242041
518,0.1142985208426715
519,0.13379650380995062
520,0.11698789780367541
521,0.12662483191393997
522,0.13962348722545942
523,0.13581353653070366
524,0.1420887494397131
525,0.14477812640071713
526,0.1537427162707305
527,0.15643209323173463
528,0.15060510981622593
529,0.1503809950694755
530,0.1445540116539668
531,0.13895114298520844
532,0.14657104437471985
533,0.14500224114746746
534,0.13222770058269834
535,0.14634692962796952
536,0.1369341102644553
537,0.1420887494397131
538,0.13984760197220975
539,0.151949798296728
540,0.1772747646795158
541,0.17593007619901385
542,0.1804123711340206
543,0.17279246974450907
544,0.1763783056925145
545,0.1889287315105334
546,0.1855670103092784
547,0.17593007619901385
548,0.19587628865979373
549,0.19520394441954275
550,0.19610040340654417
551,0.1839982070820259
552,0.2048408785298072
553,0.19094576423128634
554,0.16763783056925147
555,0.18735992828328102
556,0.17593007619901385
557,0.16517256835499777
558,0.14769161810847148
559,0.14074406095921116
560,0.11586732406992378
561,0.08606006275212902
562,0.10645450470640966
563,0.0891976692066338
564,0.08561183325862837
565,0.1026445540116539
566,0.09704168534289553
567,0.09771402958314651
568,0.09188704616763782
569,0.10690273419991031
570,0.10735096369341096
571,0.09681757059614521
572,0.08561183325862837
573,0.08493948901837739
574,0.08897355445988347
575,0.09524876736889293
576,0.08112953832362163
577,0.07037203047960555
578,0.011653966831017437
579,0.007395786642761082
580,0.01501568803227249
581,0.0
582,0.006051098162259072
583,0.00851636037651271
584,0.020842671447781236
585,0.028910802330793295
586,0.01792917974002689
587,0.018153294486777216
588,0.015912147019273848
589,0.009412819363514069
590,0.0040340654415060295
591,0.028014343343792047
592,0.03249663827879873
593,0.03070372030479601
594,0.04751232631107122
595,0.05826983415508741
596,0.06364858807709545
597,0.06185567010309273
598,0.05916629314208871
599,0.05826983415508741
600,0.057373375168085994
601,0.0558045719408336
602,0.058942178395338385
603,0.07283729269385925
604,0.07731958762886598
605,0.08404303003137609
606,0.07530255490811294
607,0.07507844016136261
608,0.07463021066786196
609,0.08404303003137609
610,0.083370685791125
611,0.0891976692066338
612,0.08314657104437467
613,0.0699238009861049
614,0.07261317794710892
615,0.07194083370685794
616,0.0674585387718512
617,0.07552666965486327
618,0.07037203047960555
619,0.08068130883012098
620,0.07776781712236663
621,0.08606006275212902
622,0.07821604661586729
623,0.07888839085611826
624,0.08314657104437467
625,0.08583594800537869
626,0.08852532496638282
627,0.07911250560286859
628,0.07799193186911696
629,0.08269834155087402
630,0.07530255490811294
631,0.0640968175705961
632,0.06140744060959208
633,0.06925145674585381
634,0.07216494845360827
635,0.06969968623935457
636,0.06566562079784849
637,0.07306140744060957
638,0.07575078440161359
639,0.08068130883012098
640,0.07933662034961891
641,0.08202599731062304
642,0.07754370237561631
643,0.07799193186911696
644,0.07956073509636935
645,0.08561183325862837
646,0.07552666965486327
647,0.07149260421335718
648,0.06566562079784849
649,0.06857911250560284
650,0.06768265351860153
651,0.06902734199910349
652,0.07440609592111164
653,0.07866427610936794
654,0.07463021066786196
655,0.07485432541461218
656,0.09748991483639619
657,0.09995517705064988
658,0.09412819363514119
659,0.1142985208426715
660,0.10690273419991031
661,0.10914388166741368
662,0.10510981622590759
663,0.10331689825190499
664,0.10533393097265803
665,0.10219632451815325
666,0.11026445540116542
667,0.10802330793366205
668,0.09681757059614521
669,0.10443747198565662
670,0.11295383236216933
671,0.12124607799193182
672,0.12796952039444193
673,0.1445540116539668
674,0.14096817570596137
675,0.14007171671896007
676,0.14253697893321376
677,0.13424473330345127
678,0.13648588077095464
679,0.13558942178395333
680,0.13222770058269834
681,0.13424473330345127
682,0.13424473330345127
683,0.12236665172568345
684,0.12281488121918421
685,0.13984760197220975
686,0.13065889735544606
687,0.129314208874944
688,0.13805468399820703
689,0.1277454056476916
690,0.15598386373823386
691,0.16808606006275212
