,0
180,0.2584043030031376
181,0.25549081129538326
182,0.2525773195876288
183,0.2541461228148812
184,0.2519049753473778
185,0.2516808606006275
186,0.2581801882563873
187,0.262662483191394
188,0.2581801882563873
189,0.2458538771851188
190,0.24092335275661142
191,0.22277005826983415
192,0.22725235320484077
193,0.2333034513670999
194,0.23711340206185566
195,0.24137158225011207
196,0.24966382787987446
197,0.24047512326311077
198,0.24069923800986098
199,0.2449574181981175
200,0.24562976243836837
201,0.2575078440161362
202,0.27386822052891074
203,0.26445540116539673
204,0.2610936799641416
205,0.24697445091887044
206,0.2492155983863738
207,0.23845809054235761
208,0.23106230389959653
209,0.2357687135813536
210,0.2566113850291349
211,0.2543702375616315
212,0.2474226804123711
213,0.243388614970865
214,0.2424921559838637
215,0.243388614970865
216,0.23106230389959653
217,0.23599282832810403
218,0.2615419094576423
219,0.26288659793814434
220,0.2550425818018826
221,0.272075302554908
222,0.2716270730614074
223,0.27229941730165846
224,0.2619901389511429
225,0.24943971313312424
226,0.23397579560735088
227,0.2391304347826087
228,0.2375616315553563
229,0.22545943523083817
230,0.21940833706857904
231,0.18646346929627972
232,0.1898251904975347
233,0.20103092783505155
234,0.2005826983415509
235,0.20103092783505155
236,0.204616763783057
237,0.19834155087404753
238,0.1981174361272971
239,0.20618556701030927
240,0.20797848498431198
241,0.2164948453608247
242,0.21537427162707296
243,0.22344240251008513
244,0.22545943523083817
245,0.2039444195428059
246,0.20528910802330785
247,0.22882115643209316
248,0.23733751680860599
249,0.24518153294486772
250,0.2357687135813536
251,0.23397579560735088
252,0.2375616315553563
253,0.2315105333930973
254,0.2415956969968624
255,0.24069923800986098
256,0.24809502465262206
257,0.2519049753473778
258,0.26221425369789336
259,0.2543702375616315
260,0.2514567458538772
261,0.2492155983863738
262,0.25123263110712674
263,0.27319587628865977
264,0.2590766472433886
265,0.25056028686687587
266,0.23352756611385023
267,0.22299417301658447
268,0.21021963245181535
269,0.21918422232182883
270,0.2317346481398475
271,0.23554459883460327
272,0.24540564769161816
273,0.23532048408785294
274,0.24294038547736435
275,0.24361272971761544
276,0.2557149260421335
277,0.23890632003585827
278,0.23711340206185566
279,0.22792469744509186
280,0.22366651725683556
281,0.23935454952935903
282,0.23419991035410131
283,0.24966382787987446
284,0.27297176154190944
285,0.24966382787987446
286,0.25392200806813087
287,0.25280143433437924
288,0.24473330345136707
289,0.2474226804123711
290,0.25705961452263554
291,0.23397579560735088
292,0.23352756611385023
293,0.24226804123711337
294,0.23845809054235761
295,0.22949350067234414
296,0.21201255042581796
297,0.1996862393545495
298,0.20304796055580449
299,0.20775437023756166
300,0.20013446884805025
301,0.1931869116987897
302,0.21111609143881666
303,0.20685791125056036
304,0.21716718960107567
305,0.21873599282832806
306,0.21716718960107567
307,0.21940833706857904
308,0.2214253697893322
309,0.2624383684446436
310,0.26378305692514564
311,0.2523532048408785
312,0.25392200806813087
313,0.24607799193186913
314,0.22680412371134023
315,0.2131331241595696
316,0.210667861945316
317,0.2131331241595696
318,0.19991035410129981
319,0.1770506499327656
320,0.17615419094576418
321,0.1788435679067683
322,0.17682653518601515
323,0.18332586284177504
324,0.18780815777678178
325,0.16651725683549984
326,0.15732855221873593
327,0.1721201255042582
328,0.18242940385477363
329,0.18018825638727026
330,0.18780815777678178
331,0.19565217391304351
332,0.2005826983415509
333,0.20304796055580449
334,0.20125504258180188
335,0.194083370685791
336,0.1972209771402958
337,0.20304796055580449
338,0.20080681308830112
339,0.20685791125056036
340,0.2064096817570596
341,0.18937696100403406
342,0.19542805916629308
343,0.1904975347377858
344,0.17099955177050657
345,0.1555356342447332
346,0.15732855221873593
347,0.16069027341999104
348,0.14432989690721648
349,0.15643209323173463
350,0.15217391304347822
351,0.14231286418646344
352,0.1142985208426715
353,0.1185567010309278
354,0.11676378305692509
355,0.13312415956969964
356,0.13424473330345127
357,0.1393993724787091
358,0.14500224114746746
359,0.13984760197220975
360,0.1369341102644553
361,0.14813984760197213
362,0.13984760197220975
363,0.12057373375168084
364,0.13245181532944855
365,0.14746750336172126
366,0.15441506051098158
367,0.14993276557597485
368,0.14500224114746746
369,0.15934558493948897
370,0.1445540116539668
371,0.1402958314657104
372,0.14298520842671453
373,0.15307037203047963
374,0.15419094576423126
375,0.15912147019273865
376,0.15844912595248767
377,0.1629314208874944
378,0.17525773195876287
379,0.1562079784849843
380,0.16517256835499777
381,0.1712236665172568
382,0.17099955177050657
383,0.15643209323173463
384,0.15598386373823386
385,0.161362617660242
386,0.1546391752577319
387,0.16831017480950244
388,0.1712236665172568
389,0.1822052891080233
390,0.1770506499327656
391,0.18422232182877635
392,0.17615419094576418
393,0.16270730614074397
394,0.1571044374719856
395,0.13626176602420442
396,0.12259076647243389
397,0.1320035858359479
398,0.12707306140744062
399,0.1411922904527118
400,0.13962348722545942
401,0.13558942178395333
402,0.1243836844464366
403,0.054683998207081974
404,0.06678619453160012
405,0.06566562079784849
406,0.06140744060959208
407,0.06947557149260425
408,0.07597489914836392
409,0.056252801434334365
410,0.07261317794710892
411,0.09636934110264456
412,0.07866427610936794
413,0.07978484984311968
414,0.08202599731062304
415,0.09412819363514119
416,0.09457642312864184
417,0.09233527566113847
418,0.0959211116091438
419,0.10197220977140292
420,0.0916629314208875
421,0.10219632451815325
422,0.10242043926490357
423,0.09524876736889293
424,0.1001792917974002
425,0.09659345584939488
426,0.10959211116091433
427,0.10735096369341096
428,0.11272971761541911
429,0.12281488121918421
430,0.13088301210219627
431,0.12505602868668758
432,0.13626176602420442
433,0.13760645450470638
434,0.1436575526669654
435,0.14298520842671453
436,0.13290004482294943
437,0.14051994621246072
438,0.1436575526669654
439,0.14051994621246072
440,0.1436575526669654
441,0.16472433886149712
442,0.15643209323173463
443,0.15755266696548637
444,0.16248319139399375
445,0.1485880770954729
446,0.14769161810847148
447,0.14903630658897354
448,0.13805468399820703
449,0.1344688480502017
450,0.13043478260869562
451,0.13043478260869562
452,0.11362617660242041
453,0.10398924249215596
454,0.11721201255042585
455,0.10331689825190499
456,0.11317794710891976
457,0.11362617660242041
458,0.1142985208426715
459,0.13379650380995062
460,0.11698789780367541
461,0.12662483191393997
462,0.13962348722545942
463,0.13581353653070366
464,0.1420887494397131
465,0.14477812640071713
466,0.1537427162707305
467,0.15643209323173463
468,0.15060510981622593
469,0.1503809950694755
470,0.1445540116539668
471,0.13895114298520844
472,0.14657104437471985
473,0.14500224114746746
474,0.13222770058269834
475,0.14634692962796952
476,0.1369341102644553
477,0.1420887494397131
478,0.13984760197220975
479,0.151949798296728
480,0.1772747646795158
481,0.17593007619901385
482,0.1804123711340206
483,0.17279246974450907
484,0.1763783056925145
485,0.1889287315105334
486,0.1855670103092784
487,0.17593007619901385
488,0.19587628865979373
489,0.19520394441954275
490,0.19610040340654417
491,0.1839982070820259
492,0.2048408785298072
493,0.19094576423128634
494,0.16763783056925147
495,0.18735992828328102
496,0.17593007619901385
497,0.16517256835499777
498,0.14769161810847148
499,0.14074406095921116
500,0.11586732406992378
501,0.08606006275212902
502,0.10645450470640966
503,0.0891976692066338
504,0.08561183325862837
505,0.1026445540116539
506,0.09704168534289553
507,0.09771402958314651
508,0.09188704616763782
509,0.10690273419991031
510,0.10735096369341096
511,0.09681757059614521
512,0.08561183325862837
513,0.08493948901837739
514,0.08897355445988347
515,0.09524876736889293
516,0.08112953832362163
517,0.07037203047960555
518,0.011653966831017437
519,0.007395786642761082
520,0.01501568803227249
521,0.0
522,0.006051098162259072
523,0.00851636037651271
524,0.020842671447781236
525,0.028910802330793295
526,0.01792917974002689
527,0.018153294486777216
528,0.015912147019273848
529,0.009412819363514069
530,0.0040340654415060295
531,0.028014343343792047
532,0.03249663827879873
533,0.03070372030479601
534,0.04751232631107122
535,0.05826983415508741
536,0.06364858807709545
537,0.06185567010309273
538,0.05916629314208871
539,0.05826983415508741
540,0.057373375168085994
541,0.0558045719408336
542,0.058942178395338385
543,0.07283729269385925
544,0.07731958762886598
545,0.08404303003137609
546,0.07530255490811294
547,0.07507844016136261
548,0.07463021066786196
549,0.08404303003137609
550,0.083370685791125
551,0.0891976692066338
552,0.08314657104437467
553,0.0699238009861049
554,0.07261317794710892
555,0.07194083370685794
556,0.0674585387718512
557,0.07552666965486327
558,0.07037203047960555
559,0.08068130883012098
560,0.07776781712236663
561,0.08606006275212902
562,0.07821604661586729
563,0.07888839085611826
564,0.08314657104437467
565,0.08583594800537869
566,0.08852532496638282
567,0.07911250560286859
568,0.07799193186911696
569,0.08269834155087402
570,0.07530255490811294
571,0.0640968175705961
572,0.06140744060959208
573,0.06925145674585381
574,0.07216494845360827
575,0.06969968623935457
576,0.06566562079784849
577,0.07306140744060957
578,0.07575078440161359
579,0.08068130883012098
580,0.07933662034961891
581,0.08202599731062304
582,0.07754370237561631
583,0.07799193186911696
584,0.07956073509636935
585,0.08561183325862837
586,0.07552666965486327
587,0.07149260421335718
588,0.06566562079784849
589,0.06857911250560284
590,0.06768265351860153
591,0.06902734199910349
592,0.07440609592111164
593,0.07866427610936794
594,0.07463021066786196
595,0.07485432541461218
596,0.09748991483639619
597,0.09995517705064988
598,0.09412819363514119
599,0.1142985208426715
600,0.10690273419991031
601,0.10914388166741368
602,0.10510981622590759
603,0.10331689825190499
604,0.10533393097265803
605,0.10219632451815325
606,0.11026445540116542
607,0.10802330793366205
608,0.09681757059614521
609,0.10443747198565662
610,0.11295383236216933
611,0.12124607799193182
612,0.12796952039444193
613,0.1445540116539668
614,0.14096817570596137
615,0.14007171671896007
616,0.14253697893321376
617,0.13424473330345127
618,0.13648588077095464
619,0.13558942178395333
620,0.13222770058269834
621,0.13424473330345127
622,0.13424473330345127
623,0.12236665172568345
624,0.12281488121918421
625,0.13984760197220975
626,0.13065889735544606
627,0.129314208874944
628,0.13805468399820703
629,0.1277454056476916
630,0.15598386373823386
631,0.16808606006275212
632,0.1770506499327656
633,0.17189601075750777
634,0.16024204392649039
635,0.14836396234872257
636,0.15979381443298973
637,0.16337965038099506
638,0.1804123711340206
639,0.18198117436127298
640,0.15732855221873593
641,0.155311519497983
642,0.1537427162707305
643,0.158673240699238
644,0.15688032272523528
645,0.16225907664724332
646,0.1730165844912595
647,0.16024204392649039
648,0.16562079784849842
649,0.16853428955625277
650,0.16943074854325407
651,0.1669654863290005
652,0.1629314208874944
653,0.16831017480950244
654,0.16853428955625277
655,0.17234424025100842
656,0.1745853877185118
657,0.17525773195876287
658,0.1772747646795158
659,0.1772747646795158
660,0.16606902734199908
661,0.14634692962796952
662,0.15598386373823386
663,0.15396683101748093
664,0.16674137158225005
665,0.1669654863290005
666,0.15844912595248767
667,0.158673240699238
668,0.16248319139399375
669,0.17817122366651722
670,0.1703272075302555
671,0.18780815777678178
672,0.19766920663379645
673,0.15396683101748093
674,0.16562079784849842
675,0.1779471089197669
676,0.1754818467055132
677,0.22702823845809056
678,0.21627073061407437
679,0.21783953384132676
680,0.21963245181532948
681,0.20259973106230383
682,0.2265800089645898
683,0.21335723890632002
684,0.2207530255490811
685,0.23285522187359925
686,0.22277005826983415
687,0.22344240251008513
688,0.23038995965934567
689,0.21223666517256828
690,0.19161810847153743
691,0.15732855221873593
692,0.1671896010757507
693,0.16472433886149712
694,0.1611385029134917
695,0.14477812640071713
696,0.1286418646346929
697,0.1084715374271627
698,0.11362617660242041
699,0.11116091438816672
700,0.08628417749887946
701,0.10197220977140292
702,0.07171671896010762
703,0.06432093231734642
704,0.08359480053787532
705,0.07149260421335718
706,0.07821604661586729
707,0.05826983415508741
708,0.06566562079784849
709,0.06723442402510088
710,0.0558045719408336
711,0.07104437471985653
712,0.08202599731062304
713,0.08650829224562978
714,0.09502465262214249
715,0.08628417749887946
716,0.08471537427162706
717,0.09412819363514119
718,0.09300761990138956
719,0.08807709547288206
720,0.09502465262214249
721,0.09524876736889293
722,0.09278350515463912
723,0.09278350515463912
724,0.0900941281936351
725,0.09771402958314651
726,0.09704168534289553
727,0.09704168534289553
728,0.083370685791125
729,0.08493948901837739
730,0.07507844016136261
731,0.07261317794710892
732,0.06432093231734642
733,0.08023307933662033
734,0.07597489914836392
735,0.08269834155087402
736,0.0867324069923801
737,0.09367996414164054
738,0.09771402958314651
739,0.09771402958314651
740,0.10107575078440162
741,0.09861048857014793
742,0.09905871806364858
743,0.09771402958314651
744,0.11160914388166737
745,0.1008516360376513
746,0.1151949798296727
747,0.11205737337516813
748,0.1118332586284177
749,0.11653966831017476
750,0.12483191393993726
751,0.10645450470640966
752,0.11317794710891976
753,0.11564320932317335
754,0.1151949798296727
755,0.11900493052442845
756,0.12460779919318682
757,0.11743612729717606
758,0.12303899596593454
759,0.15688032272523528
760,0.17570596145226353
761,0.1797400268937696
762,0.17480950246526222
763,0.19497982967279243
764,0.18489466606902732
765,0.18511878081577765
766,0.17615419094576418
767,0.17279246974450907
768,0.16181084715374267
769,0.1678619453160018
770,0.16808606006275212
771,0.1745853877185118
772,0.1745853877185118
773,0.16741371582250114
774,0.16405199462124603
775,0.16248319139399375
776,0.158673240699238
777,0.18354997758852526
778,0.17234424025100842
779,0.18242940385477363
780,0.18198117436127298
781,0.1797400268937696
782,0.17368892873151048
783,0.17099955177050657
784,0.15441506051098158
785,0.16517256835499777
786,0.17144778126400723
787,0.18848050201703265
788,0.1889287315105334
789,0.19632451815329438
790,0.1938592559390408
791,0.1813088301210219
792,0.21940833706857904
793,0.2173913043478261
794,0.20596145226355894
795,0.2147019273868221
796,0.2149260421335723
797,0.21290900941281937
798,0.2147019273868221
799,0.2207530255490811
800,0.2241147467503362
801,0.22590766472433893
802,0.2149260421335723
803,0.2164948453608247
804,0.2274764679515912
805,0.22008068130883013
806,0.21447781264007165
807,0.2097714029583146
808,0.2039444195428059
809,0.2131331241595696
810,0.22187359928283285
811,0.21806364858807709
812,0.22097714029583143
813,0.2198565665620797
814,0.2290452711788435
815,0.2216494845360824
816,0.22613177947108914
817,0.24675033617212
818,0.24002689376961
819,0.23621694307485425
820,0.22254594352308382
821,0.22389063200358578
822,0.23038995965934567
823,0.23397579560735088
824,0.23016584491259523
825,0.2241147467503362
826,0.23285522187359925
827,0.23218287763334816
828,0.22501120573733752
829,0.20103092783505155
830,0.20999551770506492
831,0.20237561631555362
832,0.18870461676378308
833,0.17503361721201244
834,0.18108471537427168
835,0.19834155087404753
836,0.19161810847153743
837,0.19229045271178852
838,0.20954728821156438
839,0.22299417301658447
840,0.23397579560735088
841,0.23442402510085153
842,0.2256835499775885
843,0.23711340206185566
844,0.23285522187359925
845,0.23195876288659795
846,0.2216494845360824
847,0.24114746750336163
848,0.2501120573733751
849,0.25302554908112945
850,0.24899148363962337
851,0.24092335275661142
852,0.24294038547736435
853,0.24271627073061414
854,0.23352756611385023
855,0.2173913043478261
856,0.20035858359480047
857,0.20842671447781264
858,0.2055132227700583
859,0.21515015688032274
860,0.21940833706857904
861,0.21246077991931872
862,0.23980277902285968
863,0.22725235320484077
864,0.24697445091887044
865,0.28641864634692965
866,0.2996414164051994
867,0.318691169878978
868,0.3260869565217391
869,0.32070820259973104
870,0.33325862841774984
871,0.318691169878978
872,0.32496638278798745
873,0.3077095472882116
874,0.31174361272971757
875,0.3018825638727028
876,0.3070372030479605
877,0.31174361272971757
878,0.29471089197669204
879,0.29807261317794714
880,0.29986553115194986
881,0.29067682653518595
882,0.27991931869116987
883,0.2868668758404303
884,0.2859704168534289
885,0.3038995965934557
886,0.28395338413267596
887,0.26647243388614966
888,0.2391304347826087
889,0.2758852532496638
890,0.3411026445540117
891,0.40878529807261316
892,0.3942178395338413
893,0.41125056028686685
894,0.4190945764231287
895,0.3908561183325862
896,0.4208874943971314
897,0.4105782160466159
898,0.40632003585835946
899,0.3930972658000896
900,0.42312864186463467
901,0.4273868220528911
902,0.42559390407888836
903,0.40632003585835946
904,0.4215598386373823
905,0.4630210667861944
906,0.4621246077991931
907,0.46727924697445095
908,0.4778126400717167
909,0.4903630658897356
910,0.46907216494845366
911,0.4903630658897356
912,0.4836396234872255
913,0.49596593455849397
914,0.5089645898700135
915,0.4977588525324966
916,0.49103541012998647
917,0.44150605109816227
918,0.42133572389063195
919,0.45719408337068584
920,0.4300761990138951
921,0.45047064096817574
922,0.46234872254594356
923,0.4652622142536978
924,0.4585387718511877
925,0.478709099058718
926,0.479381443298969
