Name,AMAZON.COM,AMAZON.COM - TARGET PRICE MEAN,AMAZON.COM - TURNOVER BY VOLUME,AMAZON.COM - TARGET PRICE MEAN2,AMAZON.COM - TURNOVER BY VOLUME3,bid ask,AMAZON.COM - NO. TARGET PRICE
27/5/10,126.7,-0.207956691,-0.232121212,159.966,4748.5,-0.000868056,29
28/5/10,125.46,-0.215708338,-0.239636364,159.966,3955.9,-0.001596679,29
31/5/10,125.46,-0.215708338,-0.239636364,159.966,0,0,29
1/6/10,123.24,-0.229586287,-0.253090909,159.966,3659.5,-0.000405943,29
2/6/10,126.31,-0.210394709,-0.234484848,159.966,4764.6,-0.000158341,29
3/6/10,128.76,-0.195078954,-0.219636364,159.966,5277.3,-0.000233245,29
4/6/10,122.77,-0.232524411,-0.255939394,159.966,5497.6,-8.1493E-05,29
7/6/10,122.01,-0.237275421,-0.260545455,159.966,6574.5,-0.000656168,29
8/6/10,118.835,-0.257123389,-0.279787879,159.966,11517.7,-0.000168251,29
9/6/10,117.91,-0.262905867,-0.285393939,159.966,7371.7,-8.48104E-05,29
10/6/10,123.21,-0.229773827,-0.253272727,159.966,6061.8,-0.000405844,29
11/6/10,123.03,-0.230899066,-0.254363636,159.966,4205.8,-8.1281E-05,29
14/6/10,123.83,-0.225898003,-0.249515152,159.966,3922.9,-0.001049657,29
15/6/10,126.84,-0.207081505,-0.231272727,159.966,4541.6,-0.00023663,29
16/6/10,126.9,-0.206706425,-0.230909091,159.966,3964.4,-0.000709723,29
17/6/10,125.89,-0.200530905,-0.218074534,157.467,3480,-0.000556085,30
18/6/10,125.83,-0.200911937,-0.218447205,157.467,3840.7,-7.94344E-05,30
21/6/10,122.55,-0.221741698,-0.238819876,157.467,5327.7,-0.000244858,30
22/6/10,122.307,-0.223284879,-0.240329193,157.467,6207.4,-0.001227094,30
23/6/10,121.45,-0.228727289,-0.245652174,157.467,5455.1,-0.000164704,30
24/6/10,118.33,-0.248540964,-0.265031056,157.467,7772,-0.000591916,30
25/6/10,121,-0.231585031,-0.248447205,157.467,5770.3,-0.001239874,30
28/6/10,117.8,-0.251906749,-0.268322981,157.467,5612.5,-0.000679694,30
29/6/10,108.61,-0.310268183,-0.325403727,157.467,12866.2,-0.000645042,30
30/6/10,109.26,-0.306140334,-0.32136646,157.467,9740.9,-0.000732198,30
1/7/10,110.96,-0.295344421,-0.310807453,157.467,8530.3,-0.00018031,30
2/7/10,109.14,-0.306902399,-0.322111801,157.467,4477.3,-0.001376273,30
5/7/10,109.14,-0.306902399,-0.322111801,157.467,0,0,30
6/7/10,110.06,-0.301059905,-0.316397516,157.467,5219.4,-9.0876E-05,30
7/7/10,113.43,-0.279658595,-0.295465839,157.467,4945,-0.000881446,30
8/7/10,116.22,-0.261940597,-0.278136646,157.467,6776.5,-8.60437E-05,30
9/7/10,117.26,-0.255336039,-0.271677019,157.467,4065,-0.000938807,30
12/7/10,119.51,-0.241047331,-0.257701863,157.467,4783.7,-0.000418445,30
13/7/10,123.65,-0.214756108,-0.231987578,157.467,7091.1,-0.000727802,30
14/7/10,123.3,-0.216978796,-0.234161491,157.467,5257.5,-0.00073046,30
15/7/10,122.06,-0.219415489,-0.24654321,156.37,6051.1,-8.19739E-05,27
16/7/10,118.49,-0.242245955,-0.268580247,156.37,6227.9,-0.000337895,27
19/7/10,119.94,-0.232973077,-0.25962963,156.37,5030.8,-0.000500083,27
20/7/10,120.1,-0.231949863,-0.258641975,156.37,6785.7,-0.000666556,27
21/7/10,117.43,-0.249024749,-0.275123457,156.37,5011.6,-0.000255471,27
22/7/10,120.07,-0.232141715,-0.25882716,156.37,15003.3,-0.000999417,27
23/7/10,118.87,-0.239815821,-0.266234568,156.37,42421.1,-8.41255E-05,27
26/7/10,118.4,-0.242821513,-0.269135802,156.37,11137.7,-0.000168947,27
27/7/10,117.13,-0.250943276,-0.276975309,156.37,7796,-0.000854701,27
28/7/10,117.13,-0.250943276,-0.276975309,156.37,5472.3,-0.001451379,27
29/7/10,116.86,-0.252669949,-0.278641975,156.37,6184.8,-0.000342319,27
30/7/10,117.89,-0.246083008,-0.272283951,156.37,7083.2,-0.000678599,27
2/8/10,120.07,-0.232141715,-0.25882716,156.37,5482.6,-8.32639E-05,27
3/8/10,122.42,-0.217113257,-0.244320988,156.37,5962.9,-0.000981194,27
4/8/10,127.58,-0.1841146,-0.212469136,156.37,9275.1,-0.000392034,27
5/8/10,127.83,-0.182515828,-0.210925926,156.37,4282.3,-0.000469557,27
6/8/10,128.32,-0.179382234,-0.207901235,156.37,5066,-0.000233845,27
9/8/10,128.83,-0.176120739,-0.204753086,156.37,5087.1,-0.000233191,27
10/8/10,130,-0.168638486,-0.197530864,156.37,5706.8,-0.000461752,27
11/8/10,125.89,-0.1949223,-0.222901235,156.37,5542.4,-7.94344E-05,27
12/8/10,126.56,-0.19063759,-0.218765432,156.37,4368.5,-0.000553403,27
13/8/10,124.69,-0.202596406,-0.230308642,156.37,3983.6,-0.000400994,27
16/8/10,126.07,-0.193771184,-0.221790123,156.37,4027.6,-0.000237906,27
17/8/10,128.86,-0.175928887,-0.204567901,156.37,5045.1,-7.75976E-05,27
18/8/10,129.65,-0.170876767,-0.199691358,156.37,7902.4,-7.71307E-05,27
19/8/10,127.57,-0.126980325,-0.143825503,146.125,5582.5,-7.83883E-05,24
20/8/10,127.76,-0.125680068,-0.142550336,146.125,4172.5,-0.000469851,24
23/8/10,126.6,-0.133618477,-0.15033557,146.125,3867.8,-0.000395101,24
24/8/10,124.53,-0.147784431,-0.164228188,146.125,5369.6,-0.000722717,24
25/8/10,126.85,-0.131907613,-0.148657718,146.125,5346.4,-0.000630666,24
26/8/10,124.86,-0.145526091,-0.162013423,146.125,4699.2,-0.000480538,24
27/8/10,126.64,-0.133344739,-0.150067114,146.125,5080.5,-0.001185864,24
30/8/10,123.79,-0.152848589,-0.169194631,146.125,3431,-0.000404236,24
31/8/10,124.83,-0.145731394,-0.162214765,146.125,4226.6,-8.00897E-05,24
1/9/10,132.49,-0.093310522,-0.110805369,146.125,7138.2,-7.54945E-05,24
2/9/10,135.21,-0.074696322,-0.092550336,146.125,5407.3,-0.00014794,24
3/9/10,138.79,-0.050196749,-0.06852349,146.125,6590.8,-0.000504359,24
6/9/10,138.79,-0.050196749,-0.06852349,146.125,0,0,24
7/9/10,137.22,-0.060940975,-0.079060403,146.125,3887.3,-0.000437254,24
8/9/10,139.14,-0.04780154,-0.066174497,146.125,5832.5,-0.000935319,24
9/9/10,140.38,-0.039315654,-0.057852349,146.125,4966.5,-0.000213706,24
10/9/10,142.44,-0.025218135,-0.044026846,146.125,5044.7,-0.000280879,24
13/9/10,145.07,-0.007219846,-0.026375839,146.125,5083.2,-0.001242322,24
14/9/10,145.75,-0.002566296,-0.021812081,146.125,4323.6,-6.86153E-05,24
15/9/10,145.45,-0.004619333,-0.023825503,146.125,4905.7,-0.000549979,24
16/9/10,148.13,-0.003431109,-0.012466667,148.64,5827,-0.000675083,25
17/9/10,148.325,-0.002119214,-0.011166667,148.64,7262.6,-0.000202279,25
20/9/10,151.3048,0.017927879,0.008698667,148.64,6456.1,-0.000132188,25
21/9/10,150.73,0.014060818,0.004866667,148.64,7546.7,-0.000531032,25
22/9/10,151.83,0.021461249,0.0122,148.64,6618.8,-0.000526905,25
23/9/10,152.85,0.028323466,0.019,148.64,7066.9,-0.001570064,25
24/9/10,160.73,0.08133746,0.071533333,148.64,10590.5,-0.000186567,25
27/9/10,159.37,0.072187836,0.062466667,148.64,6453.7,-0.000501725,25
28/9/10,159.7,0.074407966,0.064666667,148.64,8494.9,-0.000877468,25
29/9/10,158.99,0.069631324,0.059933333,148.64,7290.5,-0.000566394,25
30/9/10,157.06,0.056646932,0.047066667,148.64,7606.1,-0.000127356,25
1/10/10,153.71,0.034109257,0.024733333,148.64,8691.1,-0.000650576,25
4/10/10,155.39,0.045411733,0.035933333,148.64,5354.3,-0.001353267,25
5/10/10,160.87,0.082279333,0.072466667,148.64,5620.9,-0.00068425,25
6/10/10,155.4,0.04547901,0.036,148.64,6060.8,-0.001417708,25
7/10/10,156.27,0.051332078,0.0418,148.64,4635.9,-0.000127967,25
8/10/10,155.55,0.046488159,0.037,148.64,6922,-0.001545297,25
11/10/10,153.03,0.029534446,0.0202,148.64,4486.4,-0.000457636,25
12/10/10,156.48,0.052744887,0.0432,148.64,5289.8,-0.000383387,25
13/10/10,155.17,0.043931647,0.034466667,148.64,5637.8,-0.000257832,25
14/10/10,155.53,-0.01662873,-0.057393939,158.16,4032.9,-0.000257218,25
15/10/10,164.64,0.040971168,-0.002181818,158.16,10135.5,-0.000303656,25
18/10/10,163.56,0.03414264,-0.008727273,158.16,6338.5,-0.001345072,25
19/10/10,158.67,0.003224583,-0.038363636,158.16,7531.9,-0.000252127,25
20/10/10,158.67,0.003224583,-0.038363636,158.16,5790.4,-6.30279E-05,25
21/10/10,164.97,0.043057663,-0.000181818,158.16,13585.3,-0.000848588,25
22/10/10,169.13,0.069360142,0.025030303,158.16,16322.3,-0.000650387,25
25/10/10,169,0.068538189,0.024242424,158.16,6534.2,-0.000414299,25
26/10/10,169.95,0.074544765,0.03,158.16,4693.6,-0.000294291,25
27/10/10,167.51,0.05911735,0.015212121,158.16,5729.1,-0.000179126,25
28/10/10,166.84,0.054881133,0.011151515,158.16,4688.2,-0.000719511,25
29/10/10,165.23,0.044701568,0.001393939,158.16,4998.5,-6.0551E-05,25
1/11/10,162.58,0.027946383,-0.014666667,158.16,5245.2,-0.001293342,25
2/11/10,164.61,0.040781487,-0.002363636,158.16,4264.7,-6.07497E-05,25
3/11/10,168.47,0.065187152,0.021030303,158.16,6119.7,-5.93577E-05,25
4/11/10,168.93,0.068095599,0.023818182,158.16,7402,-0.000118392,25
5/11/10,170.77,0.079729388,0.034969697,158.16,5218.7,-0.001172539,25
8/11/10,171.99,0.087443096,0.042363636,158.16,5711,0,25
9/11/10,170.27,0.076568032,0.031939394,158.16,3980.9,-0.000764122,25
10/11/10,173.33,0.095915529,0.050484848,158.16,5450,-0.00011546,25
11/11/10,170.37,0.077200303,0.032545455,158.16,5697.9,-0.000469511,25
12/11/10,165.68,0.047546788,0.004121212,158.16,7167.3,-0.000482771,25
15/11/10,158.9,0.004678806,-0.036969697,158.16,9648.5,-6.29406E-05,25
16/11/10,157.78,-0.00240263,-0.043757576,158.16,6573.8,-0.000950992,25
17/11/10,158.35,0.001201315,-0.04030303,158.16,4527.2,-0.000505178,25
18/11/10,164.17,-0.045734082,-0.087944444,172.038,6230.8,-0.000670037,26
19/11/10,164.82,-0.041955847,-0.084333333,172.038,4466.2,-0.000607091,26
22/11/10,170.39,-0.009579279,-0.053388889,172.038,6149.6,-0.001115089,26
23/11/10,168.2,-0.022309025,-0.065555556,172.038,6472.6,-0.000178359,26
24/11/10,177.25,0.030295632,-0.015277778,172.038,10055.7,-0.000621048,26
25/11/10,177.25,0.030295632,-0.015277778,172.038,0,0,26
26/11/10,177.5,0.0317488,-0.013888889,172.038,4272.1,-0.000507042,26
29/11/10,179.49,0.043316012,-0.002833333,172.038,9699.5,-0.000111427,26
30/11/10,175.4,0.019542194,-0.025555556,172.038,6767.2,-0.000342075,26
1/12/10,176.55,0.026226764,-0.019166667,172.038,5778.8,-0.001758965,26
2/12/10,176.53,0.02611051,-0.019277778,172.038,5541.7,-0.000509944,26
3/12/10,175.68,0.021169742,-0.024,172.038,4909.7,-0.000740277,26
6/12/10,178.05,0.034945768,-0.010833333,172.038,5663.5,-0.000280899,26
7/12/10,176.77,0.027505551,-0.017944444,172.038,5079.9,-0.000509165,26
8/12/10,176.29,0.02471547,-0.020611111,172.038,3736,-0.000510783,26
9/12/10,174.85,0.016345226,-0.028611111,172.038,4556,-0.000457561,26
10/12/10,175.62,0.020820981,-0.024333333,172.038,3566.5,-0.000113882,26
13/12/10,174.25,0.012857624,-0.031944444,172.038,4206.5,-0.000804089,26
14/12/10,173.94,0.011055697,-0.033666667,172.038,3689.5,-0.000575308,26
15/12/10,175.57,0.020530348,-0.024611111,172.038,5817.6,-0.001423933,26
16/12/10,178.04,0.022513209,-0.013628809,174.12,4123.2,-0.000561735,25
17/12/10,177.58,0.019871353,-0.016177285,174.12,4508.1,-0.001126824,25
20/12/10,183.29,0.052664829,0.015457064,174.12,8735.3,-0.000491266,25
21/12/10,184.75,0.061049851,0.023545706,174.12,5112.8,-0.000379034,25
22/12/10,184.76,0.061107282,0.023601108,174.12,2580.8,-0.000108249,25
23/12/10,182.59,0.048644613,0.011578947,174.12,3359.9,-0.000109529,25
24/12/10,182.59,0.048644613,0.011578947,174.12,0,0,25
27/12/10,182.14,0.046060188,0.009085873,174.12,2249.7,-5.49028E-05,25
28/12/10,181.09,0.040029864,0.003268698,174.12,1975.7,-5.52151E-05,25
29/12/10,183.37,0.053124282,0.015900277,174.12,3122.4,-0.000327207,25
30/12/10,182.75,0.049563519,0.012465374,174.12,1961.5,-5.47196E-05,25
31/12/10,180,0.033769814,-0.002770083,174.12,3453.9,-0.000555833,25
3/1/11,184.22,0.058005973,0.020609418,174.12,5333.8,-0.000488785,25
4/1/11,185.01,0.062543074,0.02498615,174.12,5034.8,-0.00048646,25
5/1/11,187.42,0.076384103,0.03833795,174.12,3418.8,-0.000106724,25
6/1/11,185.86,0.067424765,0.029695291,174.12,3179.6,-0.000215262,25
7/1/11,185.49,0.065299793,0.027645429,174.12,5222.8,-5.39113E-05,25
10/1/11,184.68,0.060647829,0.023157895,174.12,3376.7,-5.41477E-05,25
11/1/11,184.34,0.058695153,0.021274238,174.12,2815.8,-0.000488467,25
12/1/11,184.08,0.05720193,0.019833795,174.12,2679.1,-0.000162999,25
13/1/11,185.53,0.06552952,0.027867036,174.12,3368.8,-0.00075492,25
14/1/11,188.75,0.084022513,0.045706371,174.12,3665,-5.29801E-05,25
17/1/11,188.75,0.084022513,0.045706371,174.12,0,0,25
18/1/11,191.25,0.098380427,0.059556787,174.12,3901.7,-0.000261438,25
19/1/11,186.87,0.073225362,0.035290859,174.12,3889.4,-0.001017621,25
20/1/11,181.96,-0.042315789,-0.081010101,190,5717.6,-0.000714993,30
21/1/11,177.42,-0.066210526,-0.103939394,190,6812.2,-5.6373E-05,30
24/1/11,176.85,-0.069210526,-0.106818182,190,5602.3,-0.000678925,30
25/1/11,176.7,-0.07,-0.107575758,190,4653.3,-5.65963E-05,30
26/1/11,175.39,-0.076894737,-0.114191919,190,3762.2,-0.000855432,30
27/1/11,184.45,-0.029210526,-0.068434343,190,14594.3,-0.0005964,30
28/1/11,171.14,-0.099263158,-0.135656566,190,19914.8,-5.84385E-05,30
31/1/11,169.64,-0.107157895,-0.143232323,190,6721.5,-0.000471587,30
1/2/11,172.11,-0.094157895,-0.130757576,190,5089.7,-0.000348797,30
2/2/11,173.53,-0.086684211,-0.123585859,190,4551.4,-0.000518642,30
3/2/11,173.71,-0.085736842,-0.122676768,190,3681.3,-0.000230322,30
4/2/11,175.93,-0.074052632,-0.111464646,190,4352.5,-0.000284285,30
7/2/11,176.43,-0.071421053,-0.108939394,190,5256.7,-5.66797E-05,30
8/2/11,183.06,-0.036526316,-0.075454545,190,7802.3,-0.000109248,30
9/2/11,185.3,-0.024736842,-0.064141414,190,8315.8,-5.39695E-05,30
10/2/11,186.21,-0.019947368,-0.059545455,190,5332.6,-0.000107417,30
11/2/11,189.25,-0.003947368,-0.044191919,190,4497.7,-5.28402E-05,30
14/2/11,190.42,0.002210526,-0.038282828,190,4070.7,-0.000315093,30
15/2/11,189.03,-0.005105263,-0.04530303,190,3890.8,-5.29045E-05,30
16/2/11,186.62,-0.017789474,-0.057474747,190,4633.1,-0.000107181,30
17/2/11,187.76,-0.016582341,-0.056482412,190.926,3426.4,-5.32623E-05,27
18/2/11,186.5,-0.023181756,-0.06281407,190.926,4179.8,-0.000160884,27
21/2/11,186.5,-0.023181756,-0.06281407,190.926,0,0,27
22/2/11,180.42,-0.055026555,-0.093366834,190.926,5639.6,-0.000720901,27
23/2/11,176.68,-0.074615296,-0.112160804,190.926,5487.8,-0.000509396,27
24/2/11,177.75,-0.06901103,-0.10678392,190.926,4661.1,-5.62588E-05,27
25/2/11,177.24,-0.071682222,-0.109346734,190.926,4194.5,-0.000282119,27
28/2/11,173.29,-0.092370866,-0.12919598,190.926,6788,-0.000230894,27
1/3/11,169.44,-0.112535747,-0.148542714,190.926,5847.4,-0.001477629,27
2/3/11,172.02,-0.099022658,-0.135577889,190.926,5186.4,-0.000348817,27
3/3/11,172.79,-0.094989682,-0.131708543,190.926,4139.1,-0.000463204,27
4/3/11,171.67,-0.100855829,-0.137336683,190.926,4924.5,-0.00034963,27
7/3/11,169.08,-0.114421294,-0.150351759,190.926,5933.4,-0.000354862,27
8/3/11,166.89,-0.125891707,-0.161356784,190.926,4223.9,-0.000599161,27
9/3/11,169.05,-0.114578423,-0.150502513,190.926,7109.6,-0.000651119,27
10/3/11,166.14,-0.12981993,-0.165125628,190.926,6000.5,-0.000361141,27
11/3/11,168.07,-0.119711302,-0.155427136,190.926,4607.1,-5.94955E-05,27
14/3/11,166.73,-0.126729728,-0.162160804,190.926,4024,-5.99592E-05,27
15/3/11,165.08,-0.135371819,-0.170452261,190.926,4938.2,-0.000121153,27
16/3/11,164.7,-0.137362119,-0.172361809,190.926,5214.6,-0.000425093,27
17/3/11,160.97,-0.15153911,-0.191105528,189.72,6472.9,-0.000559423,25
18/3/11,161.82,-0.147058824,-0.186834171,189.72,7449.9,-0.000123617,25
21/3/11,164.525,-0.13280097,-0.173241206,189.72,4055.8,-0.000243176,25
22/3/11,162.6,-0.142947502,-0.182914573,189.72,3612.9,-0.001046605,25
23/3/11,165.32,-0.128610584,-0.169246231,189.72,4723.6,-0.000241955,25
24/3/11,171.1,-0.098144634,-0.140201005,189.72,6286.8,-5.8459E-05,25
25/3/11,170.98,-0.098777145,-0.14080402,189.72,4294.3,-0.000175459,25
28/3/11,169.35,-0.107368754,-0.148994975,189.72,3400.9,-5.90493E-05,25
29/3/11,174.62,-0.079590976,-0.122512563,189.72,4887.4,-0.000286336,25
30/3/11,179.42,-0.054290533,-0.09839196,189.72,6860.6,-0.000222941,25
31/3/11,180.13,-0.050548176,-0.094824121,189.72,4828.3,-5.55155E-05,25
1/4/11,180.13,-0.050548176,-0.094824121,189.72,5686.4,-0.000111043,25
4/4/11,182.94,-0.035736875,-0.080703518,189.72,4189.7,-5.46627E-05,25
5/4/11,185.29,-0.0233502,-0.068894472,189.72,5570.1,-5.39695E-05,25
6/4/11,182.76,-0.036685642,-0.08160804,189.72,5431.3,-5.47196E-05,25
7/4/11,184.91,-0.025353152,-0.07080402,189.72,4565.5,-5.40833E-05,25
8/4/11,184.71,-0.026407337,-0.071809045,189.72,3727.2,-0.000162443,25
11/4/11,184.04,-0.029938857,-0.075175879,189.72,3297.8,-0.000217356,25
12/4/11,180.48,-0.048703352,-0.093065327,189.72,5340.3,-0.000110828,25
13/4/11,182.29,-0.039162977,-0.083969849,189.72,4228.3,-0.000274363,25
14/4/11,181.82,-0.045664497,-0.086331658,190.52,3589.7,-0.000385229,25
15/4/11,180.01,-0.055164812,-0.095427136,190.52,4272.9,-0.000166685,25
18/4/11,178.34,-0.063930296,-0.103819095,190.52,4617.3,-0.000224341,25
19/4/11,178.82,-0.061410875,-0.101407035,190.52,2647.5,-5.59253E-05,25
20/4/11,183.87,-0.034904472,-0.076030151,190.52,4068.1,-0.000217545,25
21/4/11,185.89,-0.024301911,-0.065879397,190.52,3351.7,-0.000322737,25
22/4/11,185.89,-0.024301911,-0.065879397,190.52,0,0,25
25/4/11,185.42,-0.026768843,-0.068241206,190.52,3439.7,-0.00032359,25
26/4/11,182.3,-0.043145077,-0.083919598,190.52,11240.6,-0.000878349,25
27/4/11,196.63,0.032070124,-0.011909548,190.52,23622.9,-0.000152571,25
28/4/11,195.07,0.023882007,-0.019748744,190.52,7277.5,-5.1261E-05,25
29/4/11,195.81,0.027766114,-0.016030151,190.52,6640.9,-5.09165E-05,25
2/5/11,201.19,0.056004619,0.011005025,190.52,9399.3,-4.97043E-05,25
3/5/11,198.45,0.041622927,-0.002763819,190.52,6053.3,-0.000453355,25
4/5/11,199.97,0.049601092,0.004874372,190.52,6551.4,-5.002E-05,25
5/5/11,197.11,0.034589544,-0.009497487,190.52,4638.2,-0.000405968,25
6/5/11,197.6,0.037161453,-0.007035176,190.52,4017.9,-0.000405022,25
9/5/11,200.8,0.05395759,0.009045226,190.52,5826.1,-9.96016E-05,25
10/5/11,203.94,0.070438799,0.024824121,190.52,5891.8,-0.000245158,25
11/5/11,204.38,0.072748268,0.027035176,190.52,4813.4,-0.000782894,25
12/5/11,206.07,0.081618728,0.035527638,190.52,4820.7,-0.000242707,25
13/5/11,202.56,0.063195465,0.017889447,190.52,4126.2,-9.87459E-05,25
16/5/11,192.51,0.010445098,-0.032613065,190.52,9389.7,-0.000467703,25
17/5/11,194.81,0.022517321,-0.021055276,190.52,7077.6,-0.000205297,25
18/5/11,197.09,0.034484569,-0.00959799,190.52,4959,-5.07408E-05,25
19/5/11,198.805,-0.007780839,-0.075325581,200.364,3702.6,-5.03018E-05,22
20/5/11,198.65,-0.008554431,-0.076046512,200.364,3382,-5.03575E-05,22
23/5/11,196.22,-0.020682358,-0.087348837,200.364,4230.5,-0.000305826,22
24/5/11,193.27,-0.035405562,-0.101069767,200.364,2972.7,-0.000258572,22
25/5/11,192.26,-0.040446388,-0.105767442,200.364,4661.2,-5.20102E-05,22
26/5/11,195,-0.026771276,-0.093023256,200.364,4075.3,-5.12821E-05,22
27/5/11,194.13,-0.031113374,-0.097069767,200.364,2354,-5.15039E-05,22
30/5/11,194.13,-0.031113374,-0.097069767,200.364,0,0,22
31/5/11,196.69,-0.018336627,-0.085162791,200.364,3412.9,-5.0844E-05,22
1/6/11,192.395,-0.039772614,-0.105139535,200.364,3449.4,-0.000311996,22
2/6/11,193.65,-0.033509014,-0.099302326,200.364,3045.6,-0.000258238,22
3/6/11,188.32,-0.060110599,-0.124093023,200.364,4975.6,-0.000212416,22
6/6/11,185.69,-0.073236709,-0.136325581,200.364,3713.2,-5.38503E-05,22
7/6/11,187.55,-0.063953604,-0.127674419,200.364,4867,-0.000320085,22
8/6/11,188.05,-0.061458146,-0.125348837,200.364,3717.3,-0.000159532,22
9/6/11,189.68,-0.053322952,-0.117767442,200.364,4187.2,-0.000105485,22
10/6/11,186.53,-0.069044339,-0.132418605,200.364,3763.3,-5.36136E-05,22
13/6/11,186.29,-0.070242159,-0.133534884,200.364,3870.1,-0.000107371,22
14/6/11,189.96,-0.051925496,-0.116465116,200.364,3960.6,-5.2651E-05,22
15/6/11,185.98,-0.071789343,-0.134976744,200.364,6318.2,-0.000376405,22
16/6/11,183.65,-0.090256105,-0.145813953,201.87,6032.1,-0.000163363,23
17/6/11,186.37,-0.076782087,-0.133162791,201.87,6328.4,-0.000107279,23
20/6/11,187.72,-0.070094615,-0.126883721,201.87,2834.2,-5.32708E-05,23
21/6/11,194.23,-0.037846139,-0.096604651,201.87,4183.5,-5.14854E-05,23
22/6/11,191.63,-0.050725715,-0.108697674,201.87,3134.9,-5.21866E-05,23
23/6/11,194.16,-0.038192896,-0.096930233,201.87,4615.2,-0.000669551,23
24/6/11,192.55,-0.046168326,-0.104418605,201.87,3616.6,-0.000415628,23
27/6/11,201.25,-0.003071283,-0.063953488,201.87,6101.8,-4.9687E-05,23
28/6/11,202.35,0.002377768,-0.058837209,201.87,3826,-9.88533E-05,23
29/6/11,204.18,0.011443008,-0.050325581,201.87,4609.7,-0.00039183,23
30/6/11,204.49,0.01297865,-0.048883721,201.87,4451.3,-0.000244571,23
1/7/11,209.49,0.037747065,-0.025627907,201.87,4012.5,-4.77373E-05,23
4/7/11,209.49,0.037747065,-0.025627907,201.87,0,0,23
5/7/11,213.19,0.056075692,-0.008418605,201.87,3586.3,-4.69065E-05,23
6/7/11,214.19,0.061029375,-0.003767442,201.87,2608,-0.000700804,23
7/7/11,216.74,0.073661267,0.008093023,201.87,3146,-0.000276893,23
8/7/11,218.28,0.081289939,0.015255814,201.87,3708.1,-4.58127E-05,23
11/7/11,212.55,0.052905335,-0.011395349,201.87,4034.8,-4.705E-05,23
12/7/11,211.23,0.046366473,-0.017534884,201.87,3987.2,-0.000284051,23
13/7/11,213.5,0.057611334,-0.006976744,201.87,4231.7,-0.000421546,23
14/7/11,210.38,-0.005116759,-0.021488372,211.462,3904.9,-4.75511E-05,26
15/7/11,212.87,0.006658407,-0.009906977,211.462,4075.4,-0.000187864,26
18/7/11,211.53,0.000321571,-0.016139535,211.462,2877.4,-0.000189098,26
19/7/11,218.06,0.031201823,0.014232558,211.462,4439,-0.000183461,26
20/7/11,215.55,0.019332079,0.00255814,211.462,3375.4,-0.000231965,26
21/7/11,213.21,0.008266261,-0.008325581,211.462,4546.1,-4.69043E-05,26
22/7/11,216.52,0.023919191,0.007069767,211.462,3599.9,-4.61936E-05,26
25/7/11,213.49,0.009590376,-0.007023256,211.462,3346.7,-0.000843882,26
26/7/11,214.18,0.012853373,-0.003813953,211.462,9863.6,-4.67137E-05,26
27/7/11,222.518,0.052283625,0.034967442,211.462,12956.3,-0.00044962,26
28/7/11,223.9,0.058819079,0.041395349,211.462,5355.6,-8.93336E-05,26
29/7/11,222.52,0.052293083,0.034976744,211.462,5170.4,-4.49398E-05,26
1/8/11,221.32,0.046618305,0.029395349,211.462,5792.9,-4.51855E-05,26
2/8/11,211.7,0.001125498,-0.015348837,211.462,6588.8,-0.001087265,26
3/8/11,209.96,-0.007102931,-0.02344186,211.462,8199.7,-0.000571864,26
4/8/11,201.48,-0.047204699,-0.062883721,211.462,6584.9,-9.92704E-05,26
5/8/11,202.7,-0.041435341,-0.057209302,211.462,10024.5,-0.001481043,26
8/8/11,193.7,-0.083996179,-0.099069767,211.462,10431.2,0.001132503,26
9/8/11,205.09,-0.030133074,-0.046093023,211.462,10497.2,-0.001269841,26
10/8/11,194.13,-0.081962717,-0.097069767,211.462,8757.6,-5.16022E-05,26
11/8/11,198.36,-0.061959123,-0.077395349,211.462,7404.6,-5.04159E-05,26
12/8/11,202.3,-0.043326933,-0.059069767,211.462,5620.6,-4.9434E-05,26
15/8/11,202.95,-0.040253095,-0.056046512,211.462,4785.9,-0.000344811,26
16/8/11,197.68,-0.06517483,-0.08055814,211.462,5209.1,-0.000101209,26
17/8/11,195.93,-0.073450549,-0.088697674,211.462,3991.5,-0.000817244,26
18/8/11,182.52,-0.233479621,-0.271377246,238.115,8280.4,-5.47915E-05,26
19/8/11,178.93,-0.24855637,-0.285708583,238.115,7248.4,-0.001117693,26
22/8/11,177.54,-0.254393885,-0.291257485,238.115,5314.8,-0.001182499,26
23/8/11,193.55,-0.187157466,-0.227345309,238.115,7352.9,-5.16689E-05,26
24/8/11,193.73,-0.186401529,-0.226626747,238.115,6253,-0.000774913,26
25/8/11,192.03,-0.193540936,-0.233413174,238.115,3760.3,-5.20752E-05,26
26/8/11,199.27,-0.16313546,-0.204510978,238.115,5310.6,-5.01655E-05,26
29/8/11,206.53,-0.13264599,-0.175528942,238.115,4515.2,-9.6857E-05,26
30/8/11,210.92,-0.114209521,-0.158003992,238.115,5919.7,-0.000189789,26
31/8/11,215.23,-0.096109023,-0.140798403,238.115,7406.3,-0.000650709,26
1/9/11,212.54,-0.107406085,-0.151536926,238.115,5276.7,-0.000376471,26
2/9/11,210,-0.1180732,-0.161676647,238.115,4237.3,-4.76213E-05,26
5/9/11,210,-0.1180732,-0.161676647,238.115,0,0,26
6/9/11,216.18,-0.092119354,-0.137005988,238.115,6217.2,-4.6322E-05,26
7/9/11,219.9,-0.076496651,-0.122155689,238.115,5303,-9.09422E-05,26
