file name,file size,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
/Users/gabrielpundrich/Dropbox/finance_accounting_data_science/finance_accounting_data_science/nlp/files_to_be_analysed/5.txt,137454,19470,0.7498715973292244,0.8628659476117103,1.5202876219825372,1.1504879301489472,0.40061633281972264,0.42116076014381104,0.26707755521314847,0.6985105290190036,116354,0,0,1.8831022085259372,5.570416024653313,1463
/Users/gabrielpundrich/Dropbox/finance_accounting_data_science/finance_accounting_data_science/nlp/files_to_be_analysed/4.txt,67319,9955,1.044701155198393,1.185334003013561,1.6273229532898041,1.4565544952285283,0.5625313912606731,0.3415369161225515,0.311401305876444,0.6730286288297338,56847,0,0,1.8645906579608238,5.504570567553993,1362
/Users/gabrielpundrich/Dropbox/finance_accounting_data_science/finance_accounting_data_science/nlp/files_to_be_analysed/3.txt,138950,20214,0.6925892945483328,0.8410012862372612,1.266448995745523,0.8508954190165232,0.31661224893638074,0.23745918670228555,0.24735331948154746,0.8607895517957851,117570,0,0,1.8743445137033738,5.561689917878698,1397
/Users/gabrielpundrich/Dropbox/finance_accounting_data_science/finance_accounting_data_science/nlp/files_to_be_analysed/1.txt,42333,6368,0.48680904522613067,1.2405778894472361,1.5232412060301508,0.5339195979899497,0.5339195979899497,0.2826633165829146,0.12562814070351758,0.8951005025125629,35786,0,0,1.8662060301507537,5.547110552763819,1012
